Datum;DeltaAnzahlVortag;DeltaGeheiltVortag;DeltaTotVortag;DeltaAktivVortag;DeltaTestGesamtVortag
17.04.2020 00:00:00;101;427;13;-339;6456
18.04.2020 00:00:00;60;252;17;-209;6660
19.04.2020 00:00:00;47;165;16;-134;3312
20.04.2020 00:00:00;68;385;9;-326;3705
21.04.2020 00:00:00;71;428;18;-375;6069
22.04.2020 00:00:00;75;256;12;-193;12776
23.04.2020 00:00:00;60;247;6;-193;4041
24.04.2020 00:00:00;79;265;7;-193;6851
25.04.2020 00:00:00;62;133;14;-85;8403
26.04.2020 00:00:00;35;104;9;-78;6542
27.04.2020 00:00:00;70;202;4;-136;4906
28.04.2020 00:00:00;51;165;13;-127;7041
29.04.2020 00:00:00;61;176;6;-121;8176
30.04.2020 00:00:00;54;200;6;-152;8645
01.05.2020 00:00:00;37;111;3;-77;7680
02.05.2020 00:00:00;28;79;2;-53;5540
03.05.2020 00:00:00;11;60;6;-55;4736
04.05.2020 00:00:00;30;151;3;-124;4716
05.05.2020 00:00:00;55;124;3;-72;6812
06.05.2020 00:00:00;46;119;4;-77;6371
07.05.2020 00:00:00;37;118;2;-83;5640
08.05.2020 00:00:00;51;167;5;-121;6175
09.05.2020 00:00:00;31;72;4;-45;7621
10.05.2020 00:00:00;14;57;2;-45;4818
11.05.2020 00:00:00;67;92;2;-27;2976
12.05.2020 00:00:00;37;88;1;-52;9830
13.05.2020 00:00:00;52;79;1;-28;6938
14.05.2020 00:00:00;53;75;3;-25;8354
15.05.2020 00:00:00;84;70;0;14;6745
16.05.2020 00:00:00;15;53;1;-39;6042
17.05.2020 00:00:00;26;26;1;-1;5116
18.05.2020 00:00:00;59;52;3;4;3560
19.05.2020 00:00:00;61;70;1;-10;6366
20.05.2020 00:00:00;30;51;3;-24;7157
21.05.2020 00:00:00;31;57;2;-28;6045
22.05.2020 00:00:00;29;49;3;-23;4851
23.05.2020 00:00:00;24;46;1;-23;5875
24.05.2020 00:00:00;31;40;0;-9;5494
25.05.2020 00:00:00;25;59;1;-35;3484
26.05.2020 00:00:00;22;88;2;-68;5844
27.05.2020 00:00:00;50;75;0;-25;7521
28.05.2020 00:00:00;19;82;0;-63;8666
29.05.2020 00:00:00;42;56;1;-15;6930
30.05.2020 00:00:00;32;31;0;1;7841
31.05.2020 00:00:00;5;35;0;-30;6391
01.06.2020 00:00:00;19;31;1;-13;3286
02.06.2020 00:00:00;16;68;0;-52;4558
03.06.2020 00:00:00;52;37;3;12;6580
04.06.2020 00:00:00;17;48;2;-33;8508
05.06.2020 00:00:00;67;26;1;40;7983
06.06.2020 00:00:00;31;24;0;7;6463
07.06.2020 00:00:00;25;27;0;-2;3685
08.06.2020 00:00:00;24;54;1;-31;5164
09.06.2020 00:00:00;15;28;2;-15;6160
10.06.2020 00:00:00;34;36;2;-4;5423
11.06.2020 00:00:00;22;31;0;-9;3967
12.06.2020 00:00:00;37;26;0;11;6270
13.06.2020 00:00:00;22;26;1;-5;4395
14.06.2020 00:00:00;18;16;3;-1;3864
15.06.2020 00:00:00;53;33;5;15;2830
16.06.2020 00:00:00;19;21;2;-4;5030
17.06.2020 00:00:00;31;38;1;-8;7915
18.06.2020 00:00:00;32;31;0;1;5312
19.06.2020 00:00:00;52;35;1;16;6203
20.06.2020 00:00:00;32;35;2;-5;6078
21.06.2020 00:00:00;29;13;1;15;2376
22.06.2020 00:00:00;31;39;1;-9;5216
23.06.2020 00:00:00;43;36;2;5;6673
24.06.2020 00:00:00;35;23;2;10;6111
25.06.2020 00:00:00;44;32;1;11;5659
26.06.2020 00:00:00;74;24;0;50;6199
27.06.2020 00:00:00;45;30;2;13;7053
28.06.2020 00:00:00;63;22;1;40;5025
29.06.2020 00:00:00;49;35;1;13;3855
30.06.2020 00:00:00;101;32;0;69;6381
01.07.2020 00:00:00;95;32;0;63;8110
02.07.2020 00:00:00;80;43;0;37;7834
03.07.2020 00:00:00;134;45;1;88;6805
04.07.2020 00:00:00;105;24;0;81;7174
05.07.2020 00:00:00;76;30;0;46;5125
06.07.2020 00:00:00;69;39;0;30;6301
07.07.2020 00:00:00;90;46;0;44;6044
08.07.2020 00:00:00;117;45;0;72;8071
09.07.2020 00:00:00;73;53;0;20;7507
10.07.2020 00:00:00;104;60;0;44;7757
11.07.2020 00:00:00;91;54;2;35;8225
12.07.2020 00:00:00;52;45;1;6;5031
13.07.2020 00:00:00;98;85;1;12;3876
14.07.2020 00:00:00;120;114;0;6;7512
15.07.2020 00:00:00;133;81;1;51;8165
16.07.2020 00:00:00;140;111;0;29;10052
17.07.2020 00:00:00;125;143;0;-18;8068
18.07.2020 00:00:00;81;61;0;20;8677
19.07.2020 00:00:00;87;54;0;33;5579
20.07.2020 00:00:00;87;101;2;-16;49767
21.07.2020 00:00:00;140;129;0;11;7164
22.07.2020 00:00:00;162;90;0;72;9081
23.07.2020 00:00:00;117;91;1;25;11350
24.07.2020 00:00:00;153;104;0;49;7810
25.07.2020 00:00:00;112;84;1;27;7049
26.07.2020 00:00:00;101;62;0;39;7008
27.07.2020 00:00:00;96;154;3;-61;5271
28.07.2020 00:00:00;154;148;0;6;8037
29.07.2020 00:00:00;102;118;1;-17;9396
30.07.2020 00:00:00;189;122;0;67;9434
31.07.2020 00:00:00;121;131;0;-10;10425
01.08.2020 00:00:00;62;94;0;-32;7358
02.08.2020 00:00:00;70;94;1;-25;7495
03.08.2020 00:00:00;95;183;0;-88;5123
04.08.2020 00:00:00;82;160;0;-78;6341
05.08.2020 00:00:00;159;154;1;4;7124
06.08.2020 00:00:00;120;124;1;-5;13373
07.08.2020 00:00:00;91;136;1;-46;10030
08.08.2020 00:00:00;104;91;1;12;7934
09.08.2020 00:00:00;71;69;0;2;6629
10.08.2020 00:00:00;158;139;0;19;3890
11.08.2020 00:00:00;186;97;2;87;8750
12.08.2020 00:00:00;192;136;1;55;8510
13.08.2020 00:00:00;251;97;2;152;8490
14.08.2020 00:00:00;349;110;1;238;11924
15.08.2020 00:00:00;158;81;0;77;5922
16.08.2020 00:00:00;169;76;0;93;9136
17.08.2020 00:00:00;258;112;0;146;5577
18.08.2020 00:00:00;248;146;0;102;13821
19.08.2020 00:00:00;350;132;1;217;11283
20.08.2020 00:00:00;331;143;0;188;12266
21.08.2020 00:00:00;301;205;1;95;13972
22.08.2020 00:00:00;226;146;0;80;11746
23.08.2020 00:00:00;191;157;0;34;7832
24.08.2020 00:00:00;240;202;1;37;6219
25.08.2020 00:00:00;301;229;0;72;8883
26.08.2020 00:00:00;319;221;0;98;9110
27.08.2020 00:00:00;226;261;0;-35;14044
28.08.2020 00:00:00;394;338;0;56;14701
29.08.2020 00:00:00;237;177;0;60;12799
30.08.2020 00:00:00;223;208;0;15;11349
31.08.2020 00:00:00;222;236;1;-15;8619
01.09.2020 00:00:00;286;216;1;69;12416
02.09.2020 00:00:00;430;261;0;169;17441
03.09.2020 00:00:00;367;316;0;51;11689
04.09.2020 00:00:00;380;373;2;5;14232
05.09.2020 00:00:00;215;221;0;-6;11318
06.09.2020 00:00:00;368;169;0;199;8018
07.09.2020 00:00:00;395;318;0;77;10398
08.09.2020 00:00:00;551;315;1;235;10254
09.09.2020 00:00:00;693;259;0;434;11582
10.09.2020 00:00:00;599;224;4;371;14971
11.09.2020 00:00:00;930;376;4;550;13789
12.09.2020 00:00:00;412;232;2;178;14674
13.09.2020 00:00:00;415;263;0;152;10573
14.09.2020 00:00:00;819;282;1;536;9342
15.09.2020 00:00:00;722;369;0;353;13100
16.09.2020 00:00:00;855;338;4;513;15331
17.09.2020 00:00:00;804;413;3;388;15272
18.09.2020 00:00:00;875;488;3;384;18854
19.09.2020 00:00:00;667;343;0;324;18134
20.09.2020 00:00:00;469;380;4;85;12584
21.09.2020 00:00:00;580;678;3;-101;13412
22.09.2020 00:00:00;719;630;3;86;14552
23.09.2020 00:00:00;805;652;5;148;16617
24.09.2020 00:00:00;657;589;3;65;18518
25.09.2020 00:00:00;760;861;3;-104;20409
26.09.2020 00:00:00;587;577;3;7;17443
27.09.2020 00:00:00;549;422;5;122;9865
28.09.2020 00:00:00;737;803;1;-67;14493
29.09.2020 00:00:00;753;745;5;3;16586
30.09.2020 00:00:00;851;721;1;129;31409
01.10.2020 00:00:00;791;644;6;141;18586
02.10.2020 00:00:00;1014;856;5;153;21839
03.10.2020 00:00:00;717;576;4;137;15456
04.10.2020 00:00:00;735;436;8;291;12505
05.10.2020 00:00:00;928;585;7;336;11895
06.10.2020 00:00:00;1081;670;8;403;18237
07.10.2020 00:00:00;1271;721;6;544;18589
08.10.2020 00:00:00;1110;715;8;387;21762
09.10.2020 00:00:00;1259;777;5;477;18575
10.10.2020 00:00:00;1009;688;6;315;19956
11.10.2020 00:00:00;831;591;9;231;13876
12.10.2020 00:00:00;1143;844;9;290;13668
13.10.2020 00:00:00;1317;789;5;523;21708
14.10.2020 00:00:00;1438;869;5;564;17033
15.10.2020 00:00:00;1523;789;6;728;19813
16.10.2020 00:00:00;1802;1114;8;680;16119
17.10.2020 00:00:00;1475;822;16;637;25109
18.10.2020 00:00:00;1208;670;8;530;15315
19.10.2020 00:00:00;1593;1047;12;534;14550
20.10.2020 00:00:00;2029;1031;12;986;19469
21.10.2020 00:00:00;2663;857;18;1788;21077
22.10.2020 00:00:00;3234;1017;19;2198;25278
23.10.2020 00:00:00;3341;1212;11;2118;28024
24.10.2020 00:00:00;2962;1028;12;1922;24189
25.10.2020 00:00:00;2468;949;18;1501;17744
26.10.2020 00:00:00;2757;1073;25;1659;23216
27.10.2020 00:00:00;4380;1471;28;2881;14112
28.10.2020 00:00:00;4470;1875;32;2563;27379
29.10.2020 00:00:00;5051;1839;36;3176;24506
30.10.2020 00:00:00;5700;2437;36;3227;26421
31.10.2020 00:00:00;4797;2086;46;2665;28742
01.11.2020 00:00:00;4469;1889;32;2548;23316
02.11.2020 00:00:00;5182;2439;38;2705;23450
03.11.2020 00:00:00;6352;2590;53;3709;25881
04.11.2020 00:00:00;7102;2892;55;4155;29433
05.11.2020 00:00:00;6957;2950;59;3948;28133
06.11.2020 00:00:00;8109;4024;43;4042;33067
07.11.2020 00:00:00;5327;3594;68;1665;29810
08.11.2020 00:00:00;5741;3389;50;2302;26867
09.11.2020 00:00:00;6258;4214;72;1972;26376
10.11.2020 00:00:00;7464;4428;64;2972;26540
11.11.2020 00:00:00;9209;4819;75;4315;31571
12.11.2020 00:00:00;8255;5279;80;2896;38226
13.11.2020 00:00:00;6991;6410;93;488;32328
14.11.2020 00:00:00;5115;6124;83;-1092;33067
15.11.2020 00:00:00;4629;5392;81;-844;27080
16.11.2020 00:00:00;6065;6193;91;-219;26232
17.11.2020 00:00:00;7549;6429;96;1024;29050
18.11.2020 00:00:00;6456;6015;83;358;33128
19.11.2020 00:00:00;6652;6158;100;394;31316
20.11.2020 00:00:00;6476;7639;111;-1274;33190
21.11.2020 00:00:00;5169;6439;98;-1368;30808
22.11.2020 00:00:00;2455;5770;86;-3401;29831
23.11.2020 00:00:00;4632;6328;106;-1802;20422
24.11.2020 00:00:00;5766;6626;95;-955;28070
25.11.2020 00:00:00;5389;5974;109;-694;30569
26.11.2020 00:00:00;5044;5777;104;-837;33318
27.11.2020 00:00:00;4243;6736;109;-2602;27048
28.11.2020 00:00:00;3747;5424;107;-1784;40205
29.11.2020 00:00:00;2409;5180;101;-2872;22197
30.11.2020 00:00:00;3388;5807;111;-2530;15054
01.12.2020 00:00:00;3925;5879;120;-2074;23192
02.12.2020 00:00:00;3590;5955;117;-2482;27862
03.12.2020 00:00:00;3660;5374;121;-1835;31294
04.12.2020 00:00:00;3591;5767;115;-2291;28674
05.12.2020 00:00:00;2874;4701;108;-1935;20053
06.12.2020 00:00:00;2064;3639;90;-1665;18118
07.12.2020 00:00:00;2519;4551;112;-2144;14577
08.12.2020 00:00:00;2642;4388;99;-1845;19643
09.12.2020 00:00:00;2493;3880;112;-1499;20351
10.12.2020 00:00:00;3106;4032;100;-1026;27915
11.12.2020 00:00:00;2848;3828;116;-1096;25394
12.12.2020 00:00:00;2634;3325;76;-767;30917
13.12.2020 00:00:00;2491;2739;86;-334;21202
14.12.2020 00:00:00;2747;3234;97;-584;17562
15.12.2020 00:00:00;2758;3676;83;-1001;21037
16.12.2020 00:00:00;2395;3024;87;-716;28747
17.12.2020 00:00:00;1961;3028;89;-1156;28216
18.12.2020 00:00:00;2162;2925;84;-847;31414
19.12.2020 00:00:00;1504;2476;68;-1040;33800
20.12.2020 00:00:00;1352;2517;73;-1238;24990
21.12.2020 00:00:00;2176;2951;63;-838;20957
22.12.2020 00:00:00;2587;3223;82;-718;29463
23.12.2020 00:00:00;2851;3116;75;-340;38440
24.12.2020 00:00:00;1792;2586;68;-862;29151
25.12.2020 00:00:00;1263;2273;55;-1065;21616
26.12.2020 00:00:00;1162;1929;76;-843;14425
27.12.2020 00:00:00;1702;1937;44;-279;9909
28.12.2020 00:00:00;2123;2016;73;34;21246
29.12.2020 00:00:00;2996;2087;50;859;15563
30.12.2020 00:00:00;2717;2163;67;487;16085
31.12.2020 00:00:00;1987;2066;58;-137;26789
01.01.2021 00:00:00;1600;2382;51;-833;20462
02.01.2021 00:00:00;1644;2254;51;-661;0
03.01.2021 00:00:00;1904;1961;42;-99;-76893
04.01.2021 00:00:00;2301;2061;63;177;12601
05.01.2021 00:00:00;2986;2172;48;766;15450
06.01.2021 00:00:00;2046;1836;52;158;22630
07.01.2021 00:00:00;2017;2268;59;-310;16752
08.01.2021 00:00:00;2316;2615;47;-346;23605
09.01.2021 00:00:00;1564;2098;30;-564;19780
10.01.2021 00:00:00;1398;1884;46;-532;14175
11.01.2021 00:00:00;1729;2257;56;-584;14089
12.01.2021 00:00:00;2168;2048;52;68;2945871
13.01.2021 00:00:00;1650;2135;59;-544;124267
14.01.2021 00:00:00;1540;2044;47;-551;390264
15.01.2021 00:00:00;1556;2203;47;-694;79635
16.01.2021 00:00:00;1383;1814;50;-481;79124
17.01.2021 00:00:00;994;1630;38;-674;52039
18.01.2021 00:00:00;1628;1875;50;-297;106991
19.01.2021 00:00:00;1676;1864;38;-226;180970
20.01.2021 00:00:00;1743;1631;34;78;610150
21.01.2021 00:00:00;1799;1557;51;191;46353
22.01.2021 00:00:00;1455;1715;35;-295;58656
23.01.2021 00:00:00;1282;1385;50;-153;89237
24.01.2021 00:00:00;919;1275;30;-386;51994
25.01.2021 00:00:00;1465;1532;41;-108;67705
26.01.2021 00:00:00;1607;1509;46;52;103256
27.01.2021 00:00:00;1446;1487;36;-77;91061
28.01.2021 00:00:00;1407;1592;37;-222;92444
29.01.2021 00:00:00;1506;1732;44;-270;71028
30.01.2021 00:00:00;1098;1551;34;-487;125459
31.01.2021 00:00:00;1117;1399;33;-315;69704
01.02.2021 00:00:00;1300;1508;36;-244;126053
02.02.2021 00:00:00;1666;1529;38;99;81397
03.02.2021 00:00:00;1549;1291;29;229;181897
04.02.2021 00:00:00;1293;1325;27;-59;108302
05.02.2021 00:00:00;1401;1505;21;-125;87206
06.02.2021 00:00:00;1176;1286;18;-128;159889
07.02.2021 00:00:00;968;1019;22;-73;212647
08.02.2021 00:00:00;1086;1278;20;-212;128988
