Datum;DeltaAnzahlVortag;DeltaGeheiltVortag;DeltaTotVortag;DeltaAktivVortag;DeltaTestGesamtVortag
17.04.2020 00:00:00;101;428;13;-340;6456
18.04.2020 00:00:00;60;252;17;-209;6660
19.04.2020 00:00:00;47;165;16;-134;3312
20.04.2020 00:00:00;68;385;9;-326;3705
21.04.2020 00:00:00;71;428;18;-375;6069
22.04.2020 00:00:00;75;256;12;-193;12776
23.04.2020 00:00:00;60;247;6;-193;4041
24.04.2020 00:00:00;79;265;7;-193;6851
25.04.2020 00:00:00;62;133;14;-85;8403
26.04.2020 00:00:00;35;104;9;-78;6542
27.04.2020 00:00:00;70;202;4;-136;4906
28.04.2020 00:00:00;51;165;13;-127;7041
29.04.2020 00:00:00;61;176;6;-121;8176
30.04.2020 00:00:00;54;200;6;-152;8645
01.05.2020 00:00:00;37;111;3;-77;7680
02.05.2020 00:00:00;28;79;2;-53;5540
03.05.2020 00:00:00;11;60;6;-55;4736
04.05.2020 00:00:00;30;151;3;-124;4716
05.05.2020 00:00:00;55;124;3;-72;6812
06.05.2020 00:00:00;46;119;4;-77;6371
07.05.2020 00:00:00;37;118;2;-83;5640
08.05.2020 00:00:00;51;167;5;-121;6175
09.05.2020 00:00:00;31;72;4;-45;7621
10.05.2020 00:00:00;14;57;2;-45;4818
11.05.2020 00:00:00;67;92;2;-27;2976
12.05.2020 00:00:00;37;88;1;-52;9830
13.05.2020 00:00:00;52;79;1;-28;6938
14.05.2020 00:00:00;53;74;3;-24;8354
15.05.2020 00:00:00;84;71;0;13;6745
16.05.2020 00:00:00;15;53;1;-39;6042
17.05.2020 00:00:00;26;26;1;-1;5116
18.05.2020 00:00:00;59;52;3;4;3560
19.05.2020 00:00:00;61;70;1;-10;6366
20.05.2020 00:00:00;30;51;3;-24;7157
21.05.2020 00:00:00;31;57;2;-28;6045
22.05.2020 00:00:00;29;49;3;-23;4851
23.05.2020 00:00:00;24;46;1;-23;5875
24.05.2020 00:00:00;31;40;0;-9;5494
25.05.2020 00:00:00;25;59;1;-35;3484
26.05.2020 00:00:00;22;88;2;-68;5844
27.05.2020 00:00:00;50;75;0;-25;7521
28.05.2020 00:00:00;19;82;0;-63;8666
29.05.2020 00:00:00;42;56;1;-15;6930
30.05.2020 00:00:00;32;31;0;1;7841
31.05.2020 00:00:00;5;35;0;-30;6391
01.06.2020 00:00:00;19;31;1;-13;3286
02.06.2020 00:00:00;16;68;0;-52;4558
03.06.2020 00:00:00;52;37;3;12;6580
04.06.2020 00:00:00;17;48;2;-33;8508
05.06.2020 00:00:00;67;26;1;40;7983
06.06.2020 00:00:00;31;24;0;7;6463
07.06.2020 00:00:00;25;27;0;-2;3685
08.06.2020 00:00:00;24;54;1;-31;5164
09.06.2020 00:00:00;15;28;2;-15;6160
10.06.2020 00:00:00;34;36;2;-4;5423
11.06.2020 00:00:00;22;31;0;-9;3967
12.06.2020 00:00:00;37;26;0;11;6270
13.06.2020 00:00:00;22;26;1;-5;4395
14.06.2020 00:00:00;18;16;3;-1;3864
15.06.2020 00:00:00;53;33;5;15;2830
16.06.2020 00:00:00;19;21;2;-4;5030
17.06.2020 00:00:00;31;38;1;-8;7915
18.06.2020 00:00:00;32;31;0;1;5312
19.06.2020 00:00:00;52;35;1;16;6203
20.06.2020 00:00:00;32;35;2;-5;6078
21.06.2020 00:00:00;29;13;1;15;2376
22.06.2020 00:00:00;31;39;1;-9;5216
23.06.2020 00:00:00;43;36;2;5;6673
24.06.2020 00:00:00;35;23;2;10;6111
25.06.2020 00:00:00;44;32;1;11;5659
26.06.2020 00:00:00;74;24;0;50;6199
27.06.2020 00:00:00;45;30;2;13;7053
28.06.2020 00:00:00;63;22;1;40;5025
29.06.2020 00:00:00;49;35;1;13;3855
30.06.2020 00:00:00;101;32;0;69;6381
01.07.2020 00:00:00;95;32;0;63;8110
02.07.2020 00:00:00;80;43;0;37;7834
03.07.2020 00:00:00;134;45;1;88;6805
04.07.2020 00:00:00;105;24;0;81;7174
05.07.2020 00:00:00;76;30;0;46;5125
06.07.2020 00:00:00;69;39;0;30;6301
07.07.2020 00:00:00;90;46;0;44;6044
08.07.2020 00:00:00;117;45;0;72;8071
09.07.2020 00:00:00;73;53;0;20;7507
10.07.2020 00:00:00;104;60;0;44;7757
11.07.2020 00:00:00;91;55;2;34;8225
12.07.2020 00:00:00;52;45;1;6;5031
13.07.2020 00:00:00;98;84;1;13;3876
14.07.2020 00:00:00;120;114;0;6;7512
15.07.2020 00:00:00;133;81;1;51;8165
16.07.2020 00:00:00;140;111;0;29;10052
17.07.2020 00:00:00;125;143;0;-18;8068
18.07.2020 00:00:00;81;61;0;20;8677
19.07.2020 00:00:00;87;54;0;33;5579
20.07.2020 00:00:00;87;101;2;-16;49767
21.07.2020 00:00:00;140;129;0;11;7164
22.07.2020 00:00:00;162;90;0;72;9081
23.07.2020 00:00:00;117;91;1;25;11350
24.07.2020 00:00:00;153;104;0;49;7810
25.07.2020 00:00:00;112;84;1;27;7049
26.07.2020 00:00:00;102;62;0;40;7008
27.07.2020 00:00:00;95;154;3;-62;5271
28.07.2020 00:00:00;154;148;0;6;8037
29.07.2020 00:00:00;102;118;1;-17;9396
30.07.2020 00:00:00;189;122;0;67;9434
31.07.2020 00:00:00;121;132;0;-11;10425
01.08.2020 00:00:00;62;94;0;-32;7358
02.08.2020 00:00:00;70;94;1;-25;7495
03.08.2020 00:00:00;95;183;0;-88;5123
04.08.2020 00:00:00;82;160;0;-78;6341
05.08.2020 00:00:00;158;154;1;3;7124
06.08.2020 00:00:00;120;124;1;-5;13373
07.08.2020 00:00:00;91;136;1;-46;10030
08.08.2020 00:00:00;105;91;1;13;7934
09.08.2020 00:00:00;71;69;0;2;6629
10.08.2020 00:00:00;158;139;0;19;3890
11.08.2020 00:00:00;186;97;2;87;8750
12.08.2020 00:00:00;192;136;1;55;8510
13.08.2020 00:00:00;252;97;2;153;8490
14.08.2020 00:00:00;350;110;1;239;11924
15.08.2020 00:00:00;158;81;0;77;5922
16.08.2020 00:00:00;167;76;0;91;9136
17.08.2020 00:00:00;257;111;0;146;5577
18.08.2020 00:00:00;246;146;0;100;13821
19.08.2020 00:00:00;350;132;1;217;11283
20.08.2020 00:00:00;332;143;0;189;12266
21.08.2020 00:00:00;300;205;1;94;13972
22.08.2020 00:00:00;226;146;0;80;11746
23.08.2020 00:00:00;190;157;0;33;7832
24.08.2020 00:00:00;240;203;1;36;6219
25.08.2020 00:00:00;299;229;0;70;8883
26.08.2020 00:00:00;320;221;0;99;9110
27.08.2020 00:00:00;226;261;0;-35;14044
28.08.2020 00:00:00;390;339;0;51;14701
29.08.2020 00:00:00;233;177;0;56;12799
30.08.2020 00:00:00;223;208;0;15;11349
31.08.2020 00:00:00;220;236;1;-17;8619
01.09.2020 00:00:00;283;216;1;66;12416
02.09.2020 00:00:00;432;260;0;172;17441
03.09.2020 00:00:00;368;316;0;52;11689
04.09.2020 00:00:00;380;374;2;4;14232
05.09.2020 00:00:00;216;221;0;-5;11318
06.09.2020 00:00:00;369;168;0;201;8018
07.09.2020 00:00:00;396;316;0;80;10398
08.09.2020 00:00:00;552;312;1;239;10254
09.09.2020 00:00:00;693;259;0;434;11582
10.09.2020 00:00:00;600;223;4;373;14971
11.09.2020 00:00:00;930;376;4;550;13789
12.09.2020 00:00:00;413;232;2;179;14674
13.09.2020 00:00:00;416;263;0;153;10573
14.09.2020 00:00:00;820;281;1;538;9342
15.09.2020 00:00:00;722;369;0;353;13100
16.09.2020 00:00:00;855;338;4;513;15331
17.09.2020 00:00:00;804;412;3;389;15272
18.09.2020 00:00:00;876;488;3;385;18854
19.09.2020 00:00:00;667;343;0;324;18134
20.09.2020 00:00:00;469;380;4;85;12584
21.09.2020 00:00:00;580;678;3;-101;13412
22.09.2020 00:00:00;719;630;3;86;14552
23.09.2020 00:00:00;805;652;5;148;16617
24.09.2020 00:00:00;658;589;3;66;18518
25.09.2020 00:00:00;760;861;3;-104;20409
26.09.2020 00:00:00;587;578;3;6;17443
27.09.2020 00:00:00;549;422;5;122;9865
28.09.2020 00:00:00;738;803;1;-66;14493
29.09.2020 00:00:00;753;744;5;4;16586
30.09.2020 00:00:00;853;721;1;131;31409
01.10.2020 00:00:00;791;645;6;140;18586
02.10.2020 00:00:00;1015;855;5;155;21839
03.10.2020 00:00:00;717;577;4;136;15456
04.10.2020 00:00:00;735;435;8;292;12505
05.10.2020 00:00:00;928;585;7;336;11895
06.10.2020 00:00:00;1081;669;8;404;18237
07.10.2020 00:00:00;1271;721;6;544;18589
08.10.2020 00:00:00;1110;717;8;385;21762
09.10.2020 00:00:00;1259;778;5;476;18575
10.10.2020 00:00:00;1009;688;6;315;19956
11.10.2020 00:00:00;831;593;9;229;13876
12.10.2020 00:00:00;1144;842;9;293;13668
13.10.2020 00:00:00;1318;789;5;524;21708
14.10.2020 00:00:00;1438;872;5;561;17033
15.10.2020 00:00:00;1523;789;6;728;19813
16.10.2020 00:00:00;1774;1115;8;651;16119
17.10.2020 00:00:00;1439;822;16;601;25109
18.10.2020 00:00:00;1200;670;8;522;15315
19.10.2020 00:00:00;1588;1046;12;530;14550
20.10.2020 00:00:00;1986;1031;12;943;19469
21.10.2020 00:00:00;2647;859;18;1770;21077
22.10.2020 00:00:00;3233;1013;19;2201;25278
23.10.2020 00:00:00;3343;1210;11;2122;28024
24.10.2020 00:00:00;2965;1023;11;1931;24189
25.10.2020 00:00:00;2471;942;18;1511;17744
26.10.2020 00:00:00;2760;1063;25;1672;23216
27.10.2020 00:00:00;4385;1462;28;2895;14112
28.10.2020 00:00:00;4471;1860;32;2579;27379
29.10.2020 00:00:00;5062;1828;35;3199;24506
30.10.2020 00:00:00;5701;2424;36;3241;26421
31.10.2020 00:00:00;4799;2082;46;2671;28742
01.11.2020 00:00:00;4471;1886;32;2553;23316
02.11.2020 00:00:00;5185;2441;38;2706;23450
03.11.2020 00:00:00;6352;2590;53;3709;25881
04.11.2020 00:00:00;7105;2889;55;4161;29433
05.11.2020 00:00:00;6957;2944;59;3954;28133
06.11.2020 00:00:00;8107;4014;43;4050;33067
07.11.2020 00:00:00;5328;3596;68;1664;29810
08.11.2020 00:00:00;5742;3388;50;2304;26867
09.11.2020 00:00:00;6258;4213;72;1973;26376
10.11.2020 00:00:00;7465;4420;64;2981;26540
11.11.2020 00:00:00;9210;4817;74;4319;31571
12.11.2020 00:00:00;8255;5280;79;2896;38226
13.11.2020 00:00:00;6992;6410;93;489;32328
14.11.2020 00:00:00;5116;6126;83;-1093;33067
15.11.2020 00:00:00;4629;5399;81;-851;27080
16.11.2020 00:00:00;6066;6189;91;-214;26232
17.11.2020 00:00:00;7549;6431;96;1022;29050
18.11.2020 00:00:00;6457;6021;83;353;33128
19.11.2020 00:00:00;6655;6166;100;389;31316
20.11.2020 00:00:00;6477;7641;111;-1275;33190
21.11.2020 00:00:00;5171;6441;98;-1368;30808
22.11.2020 00:00:00;2456;5775;86;-3405;29831
23.11.2020 00:00:00;4632;6330;106;-1804;20422
24.11.2020 00:00:00;5768;6631;95;-958;28070
25.11.2020 00:00:00;5390;5973;109;-692;30569
26.11.2020 00:00:00;5047;5772;104;-829;33318
27.11.2020 00:00:00;4243;6733;109;-2599;27048
28.11.2020 00:00:00;3747;5399;106;-1758;40205
29.11.2020 00:00:00;2410;5160;101;-2851;22197
30.11.2020 00:00:00;3388;5777;110;-2499;15054
01.12.2020 00:00:00;3925;5859;119;-2053;23192
02.12.2020 00:00:00;3592;5949;117;-2474;27862
03.12.2020 00:00:00;3660;5350;121;-1811;31294
04.12.2020 00:00:00;3591;5732;115;-2256;28674
05.12.2020 00:00:00;2874;4646;108;-1880;20053
06.12.2020 00:00:00;2066;3615;90;-1639;18118
07.12.2020 00:00:00;2520;4496;112;-2088;14577
08.12.2020 00:00:00;2643;4382;98;-1837;19643
09.12.2020 00:00:00;2493;3884;111;-1502;20351
10.12.2020 00:00:00;3107;4071;100;-1064;27915
11.12.2020 00:00:00;2847;3859;116;-1128;25394
12.12.2020 00:00:00;2635;3321;76;-762;30917
13.12.2020 00:00:00;2492;2748;85;-341;21202
14.12.2020 00:00:00;2748;3248;97;-597;17562
15.12.2020 00:00:00;2759;3697;83;-1021;21037
16.12.2020 00:00:00;2398;3054;86;-742;28747
17.12.2020 00:00:00;1963;3075;88;-1200;28216
18.12.2020 00:00:00;2162;2954;84;-876;31414
19.12.2020 00:00:00;1504;2499;67;-1062;33800
20.12.2020 00:00:00;1356;2532;72;-1248;24990
21.12.2020 00:00:00;2175;2964;61;-850;20957
22.12.2020 00:00:00;2588;3239;81;-732;29463
23.12.2020 00:00:00;2851;3138;76;-363;38440
24.12.2020 00:00:00;1793;2584;68;-859;29151
25.12.2020 00:00:00;1265;2295;54;-1084;21616
26.12.2020 00:00:00;1164;1943;76;-855;14425
27.12.2020 00:00:00;1700;1935;43;-278;9909
28.12.2020 00:00:00;2127;2015;71;41;21246
29.12.2020 00:00:00;2995;2092;48;855;15563
30.12.2020 00:00:00;2718;2161;66;491;16085
31.12.2020 00:00:00;1989;2068;58;-137;26789
01.01.2021 00:00:00;1600;2385;49;-834;20462
02.01.2021 00:00:00;1649;2249;51;-651;0
03.01.2021 00:00:00;1897;1963;41;-107;-76893
04.01.2021 00:00:00;2305;2069;62;174;12601
05.01.2021 00:00:00;2987;2183;47;757;15450
06.01.2021 00:00:00;2045;1849;52;144;22630
07.01.2021 00:00:00;2017;2279;59;-321;16752
08.01.2021 00:00:00;2317;2627;47;-357;23605
09.01.2021 00:00:00;1564;2093;30;-559;19780
10.01.2021 00:00:00;1400;1861;45;-506;14175
11.01.2021 00:00:00;1720;2259;54;-593;14089
12.01.2021 00:00:00;2177;2052;49;76;2945871
13.01.2021 00:00:00;1657;2138;54;-535;124267
14.01.2021 00:00:00;1543;2034;46;-537;390264
15.01.2021 00:00:00;1552;2208;44;-700;79635
16.01.2021 00:00:00;1402;1781;45;-424;79124
17.01.2021 00:00:00;992;1591;35;-634;52039
18.01.2021 00:00:00;1623;1846;47;-270;106991
19.01.2021 00:00:00;1680;1854;34;-208;180970
20.01.2021 00:00:00;1752;1610;30;112;610150
21.01.2021 00:00:00;1802;1502;42;258;46353
22.01.2021 00:00:00;1511;1568;24;-81;58656
23.01.2021 00:00:00;1202;1220;22;-40;89237
